Language,Movie_ID,Review,Score,tokenized_reviews
en,498115513,i put off seeing this movie because after seeing the trailers i just was not sure that i would enjoy it i rented it yesterday and have been kicking myself ever since because i did not rent it sooner and when i return to the video store today i will be buying it i became a fan of kevin spacey after seeing him in the usual suspects as verbal kint in fact i have enjoyed him in just about everything he has done but his performance in american beauty was amazing ensuring that the character of lester burnham once understood will not be forgotten for a very long time annette benning thora birch wes bentley ricky fitts and mena suvari all give excellent supporting performances as well i cannot recommend this movie highly enough ,9,"['put', 'off', 'seeing', 'this', 'movie', 'because', 'after', 'seeing', 'the', 'trailers', 'just', 'was', 'not', 'sure', 'that', 'would', 'enjoy', 'rented', 'yesterday', 'have', 'been', 'kicking', 'myself', 'ever', 'since', 'because', 'did', 'not', 'rent', 'sooner', 'when', 'return', 'the', 'video', 'store', 'today', 'will', 'buying', 'became', 'fan', 'kevin', 'spacey', 'after', 'seeing', 'him', 'the', 'usual', 'suspects', 'verbal', 'fact', 'have', 'enjoyed', 'him', 'just', 'about', 'everything', 'has', 'done', 'but', 'his', 'performance', 'american', 'beauty', 'was', 'amazing', 'ensuring', 'that', 'the', 'character', 'lester', 'once', 'understood', 'will', 'not', 'forgotten', 'for', 'very', 'long', 'time', 'birch', 'wes', 'bentley', 'ricky', 'mena', 'all', 'give', 'excellent', 'supporting', 'performances', 'well', 'cannot', 'recommend', 'this', 'movie', 'highly', 'enough']"
en,498115513,this is a superb movie in each and every part if u like comedy it has it i#f u like violence it has it but the best part of the movie is its realistic feel that it gives the movie according to me has the best endings i say best because i cant remember too many movie endings where i cried and cried for almost half an hour this movie is about a common deeply depressed man who gets infatuation with his daughters friend and then starts to live his life his way and thats what starts the confusion which really messy this is a lovely movie a great movie to remember for a long time those few lines by kevin spacey between and at the end of the movie make u cry if u r a real human being,10,"['this', 'superb', 'movie', 'each', 'every', 'part', 'like', 'comedy', 'has', 'like', 'violence', 'has', 'but', 'the', 'best', 'part', 'the', 'movie', 'its', 'realistic', 'feel', 'that', 'gives', 'the', 'movie', 'according', 'has', 'the', 'best', 'endings', 'say', 'best', 'because', 'cant', 'remember', 'too', 'many', 'movie', 'endings', 'where', 'cried', 'cried', 'for', 'almost', 'half', 'hour', 'this', 'movie', 'about', 'common', 'deeply', 'depressed', 'man', 'who', 'gets', 'infatuation', 'with', 'his', 'daughters', 'friend', 'then', 'starts', 'live', 'his', 'life', 'his', 'way', 'thats', 'what', 'starts', 'the', 'confusion', 'which', 'really', 'messy', 'this', 'lovely', 'movie', 'great', 'movie', 'remember', 'for', 'long', 'time', 'those', 'few', 'lines', 'kevin', 'spacey', 'between', 'the', 'end', 'the', 'movie', 'make', 'cry', 'real', 'human', 'being']"
en,498115513,for those of you who have not yet seen american beauty some of us who have would consider you as sinners anyone and everyone should experience this movie at some point in their lifetime i would go so far as to say that it is a near perfect film in every aspect the acting from spacey and bentley is some of the most inspiring acting ever captured on film and annette bening is astonishingly perfect as the eccentric wife the movie is a plethora of beautiful sights as the director sam mendes fixates your eyes to the screen in scene after scene after scene for his first feature film i think mendes deserves at least a nomination for best director and alan ball deserves a nomination for his amazing script which all the actors bring to life with their amazing abilities and talents spacey with his wimpish impression of lester bentley as the curious and gifted ricky chris cooper as ricky militant father and bening as spacey eccentric wife as i have said before to not see this movie would be a mistake for it teaches you to look closer at the things around you and find true beauty in every aspect of your life and find things you would have otherwise passed by do not pass this by because american beauty is a timeless classic ,6,"['for', 'those', 'you', 'who', 'have', 'not', 'yet', 'seen', 'american', 'beauty', 'some', 'who', 'have', 'would', 'consider', 'you', 'sinners', 'anyone', 'everyone', 'should', 'experience', 'this', 'movie', 'some', 'point', 'their', 'lifetime', 'would', 'far', 'say', 'that', 'near', 'perfect', 'film', 'every', 'aspect', 'the', 'acting', 'from', 'spacey', 'bentley', 'some', 'the', 'most', 'inspiring', 'acting', 'ever', 'captured', 'film', 'astonishingly', 'perfect', 'the', 'eccentric', 'wife', 'the', 'movie', 'plethora', 'beautiful', 'sights', 'the', 'director', 'sam', 'fixates', 'your', 'eyes', 'the', 'screen', 'scene', 'after', 'scene', 'after', 'scene', 'for', 'his', 'first', 'feature', 'film', 'think', 'deserves', 'least', 'nomination', 'for', 'best', 'director', 'alan', 'ball', 'deserves', 'nomination', 'for', 'his', 'amazing', 'script', 'which', 'all', 'the', 'actors', 'bring', 'life', 'with', 'their', 'amazing', 'abilities', 'talents', 'spacey', 'with', 'his', 'wimpish', 'impression', 'lester', 'bentley', 'the', 'curious', 'gifted', 'ricky', 'chris', 'cooper', 'ricky', 'militant', 'father', 'spacey', 'eccentric', 'wife', 'have', 'said', 'before', 'not', 'see', 'this', 'movie', 'would', 'mistake', 'for', 'teaches', 'you', 'look', 'closer', 'the', 'things', 'around', 'you', 'find', 'true', 'beauty', 'every', 'aspect', 'your', 'life', 'find', 'things', 'you', 'would', 'have', 'otherwise', 'passed', 'not', 'pass', 'this', 'because', 'american', 'beauty', 'timeless', 'classic']"
en,-1708114502,i really wanted to like this movie but this movie is so mediocre that is even hard to write a review about it what the fuss is all about is beyond me the performances are mediocre at best with the exception of tim robbins which puts out a great one starting with marcia gay harding when they get into the vampire dialog it is hard not to laugh at her then there is laura liney why she thinks that people in boston speak like southerners then there is the editing this movie just does not flow right i cannot put my finger on it other than it is all wrong then the music it reaches crescendos at the most inapropriate times and then we have a couple of blues tunes courtesy of kyle eastwood that should have been left in the trash bin i was really psyched to see this movie i had read the book and eventhough the book is not well written the basis of the story is very good and i thought it would make a great movie ohhh but leave to the screenwriters of this dog to screw that up even the ending is all wrong in the book there is a real reason about why the girl is killed in the movie they change it to a bogus reason read the spoiler at the end do yourself a favor skip this turkey this is # ## and i am being generous spoiler the reason the girl is killed is because the mute brother of her boyfriend does not want his brother to marry her and leave the house since he is very attached to him thus he kills her in the movie they make it an accidental shooting and they top it off with an accidental beating talk about extreme pc towards mute people ,5,"['really', 'wanted', 'like', 'this', 'movie', 'but', 'this', 'movie', 'mediocre', 'that', 'even', 'hard', 'write', 'review', 'about', 'what', 'the', 'fuss', 'all', 'about', 'beyond', 'the', 'performances', 'are', 'mediocre', 'best', 'with', 'the', 'exception', 'tim', 'robbins', 'which', 'puts', 'out', 'great', 'one', 'starting', 'with', 'marcia', 'gay', 'harding', 'when', 'they', 'get', 'into', 'the', 'vampire', 'dialog', 'hard', 'not', 'laugh', 'her', 'then', 'there', 'laura', 'why', 'she', 'thinks', 'that', 'people', 'boston', 'speak', 'like', 'southerners', 'then', 'there', 'the', 'editing', 'this', 'movie', 'just', 'does', 'not', 'flow', 'right', 'cannot', 'put', 'finger', 'other', 'than', 'all', 'wrong', 'then', 'the', 'music', 'reaches', 'crescendos', 'the', 'most', 'inapropriate', 'times', 'then', 'have', 'couple', 'blues', 'tunes', 'courtesy', 'kyle', 'that', 'should', 'have', 'been', 'left', 'the', 'trash', 'bin', 'was', 'really', 'psyched', 'see', 'this', 'movie', 'had', 'read', 'the', 'book', 'eventhough', 'the', 'book', 'not', 'well', 'written', 'the', 'basis', 'the', 'story', 'very', 'good', 'thought', 'would', 'make', 'great', 'movie', 'ohhh', 'but', 'leave', 'the', 'screenwriters', 'this', 'dog', 'screw', 'that', 'even', 'the', 'ending', 'all', 'wrong', 'the', 'book', 'there', 'real', 'reason', 'about', 'why', 'the', 'girl', 'killed', 'the', 'movie', 'they', 'change', 'bogus', 'reason', 'read', 'the', 'spoiler', 'the', 'end', 'yourself', 'favor', 'skip', 'this', 'turkey', 'this', 'being', 'generous', 'spoiler', 'the', 'reason', 'the', 'girl', 'killed', 'because', 'the', 'mute', 'brother', 'her', 'boyfriend', 'does', 'not', 'want', 'his', 'brother', 'marry', 'her', 'leave', 'the', 'house', 'since', 'very', 'attached', 'him', 'thus', 'kills', 'her', 'the', 'movie', 'they', 'make', 'accidental', 'shooting', 'they', 'top', 'off', 'with', 'accidental', 'beating', 'talk', 'about', 'extreme', 'towards', 'mute', 'people']"
en,-1819662859,take a look at blow director ted demme bio right here on imdb he died in #### of accidental cocaine induced thrombotic heart attack sounds like that pro cocaine stance worked out real well for ted nice going blow is ted demme pre dead by cocaine diatribe on how cocaine dealers are just good people who provide a valuable service why are we so hard on them cannot you see the big bad gubmint is ruining their lives cannot you see the big bad gubmint is ruining their families lives poor misunderstood drug dealer george jung cannot even see his daughter grow up because of the big bad gubmint this movie is absurd completely dense there a reason why drug traffickers get stiff sentences if they only got # # years there would be tons of people willing to take the risk we have laws that make it clear that if you want to be a drug trafficker you will be giving up your life if you get caught end of story that what george jung did he did it willingly ted demme wants you to weep for him no thanks ted in summary i wonder what ted demme would think if he knew ahead of time that he was glorifying the substance that killed him my guess is he would probably defiantly claim it harmless fun he found out the hard way just how wrong he was ,8,"['take', 'look', 'blow', 'director', 'ted', 'bio', 'right', 'here', 'imdb', 'died', '####', 'accidental', 'cocaine', 'induced', 'thrombotic', 'heart', 'attack', 'sounds', 'like', 'that', 'pro', 'cocaine', 'stance', 'worked', 'out', 'real', 'well', 'for', 'ted', 'nice', 'going', 'blow', 'ted', 'pre', 'dead', 'cocaine', 'diatribe', 'how', 'cocaine', 'dealers', 'are', 'just', 'good', 'people', 'who', 'provide', 'valuable', 'service', 'why', 'are', 'hard', 'them', 'cannot', 'you', 'see', 'the', 'big', 'bad', 'gubmint', 'ruining', 'their', 'lives', 'cannot', 'you', 'see', 'the', 'big', 'bad', 'gubmint', 'ruining', 'their', 'families', 'lives', 'poor', 'misunderstood', 'drug', 'dealer', 'george', 'jung', 'cannot', 'even', 'see', 'his', 'daughter', 'grow', 'because', 'the', 'big', 'bad', 'gubmint', 'this', 'movie', 'absurd', 'completely', 'dense', 'there', 'reason', 'why', 'drug', 'traffickers', 'get', 'stiff', 'sentences', 'they', 'only', 'got', 'years', 'there', 'would', 'tons', 'people', 'willing', 'take', 'the', 'risk', 'have', 'laws', 'that', 'make', 'clear', 'that', 'you', 'want', 'drug', 'trafficker', 'you', 'will', 'giving', 'your', 'life', 'you', 'get', 'caught', 'end', 'story', 'that', 'what', 'george', 'jung', 'did', 'did', 'willingly', 'ted', 'wants', 'you', 'weep', 'for', 'him', 'thanks', 'ted', 'summary', 'wonder', 'what', 'ted', 'would', 'think', 'knew', 'ahead', 'time', 'that', 'was', 'glorifying', 'the', 'substance', 'that', 'killed', 'him', 'guess', 'would', 'probably', 'defiantly', 'claim', 'harmless', 'fun', 'found', 'out', 'the', 'hard', 'way', 'just', 'how', 'wrong', 'was']"
en,-1819662859,i was so taken by the strange casting for george jung parents that i could hardly concentrate rachel griffiths as johnny depp mum she five years younger than him ray liotta is only ten or twelve years older than depp so why the are both all great actors make up and costume are good and rachel does a great american accent but nothing can make her look like his mum and in any case why not cast an american actress of more or less right age i do not understand it i am not saying they did not do a great job nor that actors alway have to be a within a strict age range for every part but this seemed so odd that i thought there must be some arcane reason for the choice but i could not see it can anyone enlighten me ,5,"['was', 'taken', 'the', 'strange', 'casting', 'for', 'george', 'jung', 'parents', 'that', 'could', 'hardly', 'concentrate', 'rachel', 'griffiths', 'johnny', 'depp', 'mum', 'she', 'five', 'years', 'younger', 'than', 'him', 'ray', 'only', 'ten', 'twelve', 'years', 'older', 'than', 'depp', 'why', 'the', 'are', 'both', 'all', 'great', 'actors', 'make', 'costume', 'are', 'good', 'rachel', 'does', 'great', 'american', 'accent', 'but', 'nothing', 'can', 'make', 'her', 'look', 'like', 'his', 'mum', 'any', 'case', 'why', 'not', 'cast', 'american', 'actress', 'more', 'less', 'right', 'age', 'not', 'understand', 'not', 'saying', 'they', 'did', 'not', 'great', 'job', 'nor', 'that', 'actors', 'alway', 'have', 'within', 'strict', 'age', 'range', 'for', 'every', 'part', 'but', 'this', 'seemed', 'odd', 'that', 'thought', 'there', 'must', 'some', 'arcane', 'reason', 'for', 'the', 'choice', 'but', 'could', 'not', 'see', 'can', 'anyone', 'enlighten']"
en,-797216831,truman burbank jim carrey lives an ordinary life as an insurance man in an idyllic seaside town seahaven he would love to go to fiji but he is trap on the island by a fear stemming from a childhood trauma it turns out his whole life is manufactured by tv artist christof ed harris the truman show is the most popular tv series in the world his wife meryl is played by actress hannah gill laura linney his best friend marlon noah emmerich along with everybody in the town as well as the town itself is completely fake even his childhood trauma was manufactured questionable things keep happening sylvia natascha mcelhone who played his dreamgirl lauren tries to help him escape on one level this is a profound drama about the tv world and modern life on another level this is a great character and jim carrey carries it off beautifully it is both funny and thought provoking it probably looked back on as a signpost for the ##s this is a movie that is completely original and compelling ,8,"['jim', 'lives', 'ordinary', 'life', 'insurance', 'man', 'idyllic', 'seaside', 'town', 'would', 'love', 'fiji', 'but', 'trap', 'the', 'island', 'fear', 'stemming', 'from', 'childhood', 'trauma', 'turns', 'out', 'his', 'whole', 'life', 'manufactured', 'artist', 'harris', 'the', 'show', 'the', 'most', 'popular', 'series', 'the', 'world', 'his', 'wife', 'played', 'actress', 'hannah', 'gill', 'laura', 'his', 'best', 'friend', 'noah', 'along', 'with', 'everybody', 'the', 'town', 'well', 'the', 'town', 'itself', 'completely', 'fake', 'even', 'his', 'childhood', 'trauma', 'was', 'manufactured', 'questionable', 'things', 'keep', 'happening', 'sylvia', 'who', 'played', 'his', 'dreamgirl', 'lauren', 'tries', 'help', 'him', 'escape', 'one', 'level', 'this', 'profound', 'drama', 'about', 'the', 'world', 'modern', 'life', 'another', 'level', 'this', 'great', 'character', 'jim', 'carries', 'off', 'beautifully', 'both', 'funny', 'thought', 'provoking', 'probably', 'looked', 'back', 'signpost', 'for', 'the', '##s', 'this', 'movie', 'that', 'completely', 'original', 'compelling']"
en,-797216831,i love movies good and bad new and old with the countless and awful remakes in today world it hard to find a movie that original and unique today i rarely watch new films since i think the older ones are better imo i would not consider myself a huge jim carrey fan i like some of his movies but not all of them i had the honor of watching this great film several years ago in a college psychology class and loved it the basic idea of the film is that a man who believe what he is experiencing the real world is in fact a staged tv show that has been going on for years and has no idea about it the film itself is unique because to my knowledge nothing like this has been done before until edtv but that was different the movie itself brings up an interesting point is everything that we do in life just part of some gran scheme and somebody is watching out lives this film also has a quote that i would like to point out we accept the reality of the world with which we are presented this quote itself imo sums up the entire film we do not question the reality that exists as we see it we accept it but how do we know it real how do we know it not some person dream and that once they wake up we die we do not know that nobody knows we just accept it and deal with it truman does not question at first the world he is in little by little he questions the system and overall learns about his wolrd that he lives in if you have not seen this film then i would strong suggest you watch it especially those who have psychology background ,9,"['love', 'movies', 'good', 'bad', 'new', 'old', 'with', 'the', 'countless', 'awful', 'remakes', 'today', 'world', 'hard', 'find', 'movie', 'that', 'original', 'unique', 'today', 'rarely', 'watch', 'new', 'films', 'since', 'think', 'the', 'older', 'ones', 'are', 'better', 'imo', 'would', 'not', 'consider', 'myself', 'huge', 'jim', 'fan', 'like', 'some', 'his', 'movies', 'but', 'not', 'all', 'them', 'had', 'the', 'honor', 'watching', 'this', 'great', 'film', 'several', 'years', 'ago', 'college', 'psychology', 'class', 'loved', 'the', 'basic', 'idea', 'the', 'film', 'that', 'man', 'who', 'believe', 'what', 'experiencing', 'the', 'real', 'world', 'fact', 'staged', 'show', 'that', 'has', 'been', 'going', 'for', 'years', 'has', 'idea', 'about', 'the', 'film', 'itself', 'unique', 'because', 'knowledge', 'nothing', 'like', 'this', 'has', 'been', 'done', 'before', 'until', 'but', 'that', 'was', 'different', 'the', 'movie', 'itself', 'brings', 'interesting', 'point', 'everything', 'that', 'life', 'just', 'part', 'some', 'gran', 'scheme', 'somebody', 'watching', 'out', 'lives', 'this', 'film', 'also', 'has', 'quote', 'that', 'would', 'like', 'point', 'out', 'accept', 'the', 'reality', 'the', 'world', 'with', 'which', 'are', 'presented', 'this', 'quote', 'itself', 'imo', 'sums', 'the', 'entire', 'film', 'not', 'question', 'the', 'reality', 'that', 'exists', 'see', 'accept', 'but', 'how', 'know', 'real', 'how', 'know', 'not', 'some', 'person', 'dream', 'that', 'once', 'they', 'wake', 'die', 'not', 'know', 'that', 'nobody', 'knows', 'just', 'accept', 'deal', 'with', 'does', 'not', 'question', 'first', 'the', 'world', 'little', 'little', 'questions', 'the', 'system', 'overall', 'learns', 'about', 'his', 'wolrd', 'that', 'lives', 'you', 'have', 'not', 'seen', 'this', 'film', 'then', 'would', 'strong', 'suggest', 'you', 'watch', 'especially', 'those', 'who', 'have', 'psychology', 'background']"
en,-797216831,hi reading movies beneath the screenplay is what i like doing rather watching what was put on screen i like guessing why was that something put on screen that way as i saw this movie it did give me an insight of myself i mean the sight to look at life when you prevent yourself from exploring to just be assure tat something was somewhere waiting fro us but not actually doing things to reach the destination and get the bingo but yes this concept this movie has given me sight to view world as a programmed one and nobody but only one self can change things from getting programmed also when i read the details of this movie i loved giving a second thought to each detail which was actually origin of world class theories life is programmed or do we make it programmed for ourselves huh its yet to all of us to decide the part that i liked about the movie was when christof talks to slyvia about truman how he never stopped truman but it was his fear and his lack of confidence to explore that made him stuck to the show and what he called as programmed life also the part where marlon speaks to truman is excellently shot very unpredictable which takes one emotion and sympathy fro truman to par hey but the concluding part in fact the last line by truman you never had camera in my head brings out a great controversy too good and a must watch movie,10,"['reading', 'movies', 'beneath', 'the', 'screenplay', 'what', 'like', 'doing', 'rather', 'watching', 'what', 'was', 'put', 'screen', 'like', 'guessing', 'why', 'was', 'that', 'something', 'put', 'screen', 'that', 'way', 'saw', 'this', 'movie', 'did', 'give', 'insight', 'myself', 'mean', 'the', 'sight', 'look', 'life', 'when', 'you', 'prevent', 'yourself', 'from', 'exploring', 'just', 'assure', 'tat', 'something', 'was', 'somewhere', 'waiting', 'fro', 'but', 'not', 'actually', 'doing', 'things', 'reach', 'the', 'destination', 'get', 'the', 'bingo', 'but', 'yes', 'this', 'concept', 'this', 'movie', 'has', 'given', 'sight', 'view', 'world', 'programmed', 'one', 'nobody', 'but', 'only', 'one', 'self', 'can', 'change', 'things', 'from', 'getting', 'programmed', 'also', 'when', 'read', 'the', 'details', 'this', 'movie', 'loved', 'giving', 'second', 'thought', 'each', 'detail', 'which', 'was', 'actually', 'origin', 'world', 'class', 'theories', 'life', 'programmed', 'make', 'programmed', 'for', 'ourselves', 'huh', 'its', 'yet', 'all', 'decide', 'the', 'part', 'that', 'liked', 'about', 'the', 'movie', 'was', 'when', 'talks', 'about', 'how', 'never', 'stopped', 'but', 'was', 'his', 'fear', 'his', 'lack', 'confidence', 'explore', 'that', 'made', 'him', 'stuck', 'the', 'show', 'what', 'called', 'programmed', 'life', 'also', 'the', 'part', 'where', 'speaks', 'excellently', 'shot', 'very', 'unpredictable', 'which', 'takes', 'one', 'emotion', 'sympathy', 'fro', 'par', 'hey', 'but', 'the', 'concluding', 'part', 'fact', 'the', 'last', 'line', 'you', 'never', 'had', 'camera', 'head', 'brings', 'out', 'great', 'controversy', 'too', 'good', 'must', 'watch', 'movie']"
en,-797216831,in #### the truman show was overlooked for a best picture nomination as well as a best actor nomination for jim carrey but psycho the classic alfred hitchcock film was also overlooked for a best picture nomination as well as a best actor nomination for anthony perkins the point is psycho was the only film from #### that people really remember no one remembers that the apartment won best picture that year and i believe that in years to come the truman show will be the most remembered film of #### the truman show is a great drama that tells the story of a man whose entire life has been filmed on camera and broadcast as a ## hour a day show of which has millions of viewers addicted what makes this film most memorable is the direction by peter weir he turns it into a film that is at times funny but then quickly becomes sad because you feel truman deserves an uncontrolled environment the cast is perfect noah emmerich plays truman seemingly best friend who is a slave to whatever the shows creator tells him to do to keep truman from thinking of traveling laura linney who is finally beginning to get the attention she deserves plays truman wife who tries to control truman by telling him of his family obligation ed harris portrays christof the creator of the show he cares for truman but honestly believes that truman will be much happier in his world than in the actual world ed harris portrayal of the controling christof is brilliant originally the producers of the truman show wanted dennis hopper as christof but hopper turned it down i think harris is a much greater actor and gives christof more of a caring side finally their is jim carrey whose fantastic acting abilities will probably be overlooked for years because he is stil thought of as a comedian only he plays truman as he goes through the difficult days of understanding who he really is to everybody and that his world actually revolves around him the truman show will be remembered because of how unique it is as compared to any other film of the nineties it is unconventional and in our computer age seems like something that could actually happen ,7,"['####', 'the', 'show', 'was', 'overlooked', 'for', 'best', 'picture', 'nomination', 'well', 'best', 'actor', 'nomination', 'for', 'jim', 'but', 'psycho', 'the', 'classic', 'alfred', 'film', 'was', 'also', 'overlooked', 'for', 'best', 'picture', 'nomination', 'well', 'best', 'actor', 'nomination', 'for', 'anthony', 'perkins', 'the', 'point', 'psycho', 'was', 'the', 'only', 'film', 'from', '####', 'that', 'people', 'really', 'remember', 'one', 'remembers', 'that', 'the', 'apartment', 'won', 'best', 'picture', 'that', 'year', 'believe', 'that', 'years', 'come', 'the', 'show', 'will', 'the', 'most', 'remembered', 'film', '####', 'the', 'show', 'great', 'drama', 'that', 'tells', 'the', 'story', 'man', 'whose', 'entire', 'life', 'has', 'been', 'filmed', 'camera', 'broadcast', 'hour', 'day', 'show', 'which', 'has', 'millions', 'viewers', 'addicted', 'what', 'makes', 'this', 'film', 'most', 'memorable', 'the', 'direction', 'peter', 'weir', 'turns', 'into', 'film', 'that', 'times', 'funny', 'but', 'then', 'quickly', 'becomes', 'sad', 'because', 'you', 'feel', 'deserves', 'uncontrolled', 'environment', 'the', 'cast', 'perfect', 'noah', 'plays', 'seemingly', 'best', 'friend', 'who', 'slave', 'whatever', 'the', 'shows', 'creator', 'tells', 'him', 'keep', 'from', 'thinking', 'traveling', 'laura', 'who', 'finally', 'beginning', 'get', 'the', 'attention', 'she', 'deserves', 'plays', 'wife', 'who', 'tries', 'control', 'telling', 'him', 'his', 'family', 'obligation', 'harris', 'portrays', 'the', 'creator', 'the', 'show', 'cares', 'for', 'but', 'honestly', 'believes', 'that', 'will', 'much', 'happier', 'his', 'world', 'than', 'the', 'actual', 'world', 'harris', 'portrayal', 'the', 'controling', 'brilliant', 'originally', 'the', 'producers', 'the', 'show', 'wanted', 'dennis', 'hopper', 'but', 'hopper', 'turned', 'down', 'think', 'harris', 'much', 'greater', 'actor', 'gives', 'more', 'caring', 'side', 'finally', 'their', 'jim', 'whose', 'fantastic', 'acting', 'abilities', 'will', 'probably', 'overlooked', 'for', 'years', 'because', 'stil', 'thought', 'comedian', 'only', 'plays', 'goes', 'through', 'the', 'difficult', 'days', 'understanding', 'who', 'really', 'everybody', 'that', 'his', 'world', 'actually', 'revolves', 'around', 'him', 'the', 'show', 'will', 'remembered', 'because', 'how', 'unique', 'compared', 'any', 'other', 'film', 'the', 'nineties', 'unconventional', 'our', 'computer', 'age', 'seems', 'like', 'something', 'that', 'could', 'actually', 'happen']"
en,-591439420,long before scream and the blair witch project there was another type of horror film hitchcock the birds was one such film through suspense and mystery the birds leaves the viewer terrified one of the greatest devices hitchcock utilised was to not tell the viewer what the problems were they are simply presented for the audience to react no one can explain at first why giant flocks of birds are flying around madly it is left to the audience to piece together the story and a good mystery it is too for some reason birds of all kinds are flying around terrorizing everything and everyone in sight perhaps the mysterious stranger in town could explain the happenings but as with all hitchcock things are not always what they seem the scenes involving birds were incredibly ahead of their time even today in this age of computers and special effects this film still matches up and also contains an overwhelming simplicity which is sometimes lost today real birds fake birds and brilliant camera work combine to provide very dark imagery the lack of score gives the film a scary silence and helps to accentuate the spine chilling calls of the flocks of birds the film also relies on the feats of nature the ability of the birds to haunt people with their incredible grouping together overall the birds is a mastery of cinema made by a master of his craft interestingly the film represents a deviation from hitchcock normal stories the mystery of human behaviour is replaced by the mystery of animal behaviour either way you will never look at a flock of birds in the same way ,9,"['long', 'before', 'scream', 'the', 'blair', 'witch', 'project', 'there', 'was', 'another', 'type', 'horror', 'film', 'the', 'birds', 'was', 'one', 'such', 'film', 'through', 'suspense', 'mystery', 'the', 'birds', 'leaves', 'the', 'viewer', 'terrified', 'one', 'the', 'greatest', 'devices', 'was', 'not', 'tell', 'the', 'viewer', 'what', 'the', 'problems', 'were', 'they', 'are', 'simply', 'presented', 'for', 'the', 'audience', 'react', 'one', 'can', 'explain', 'first', 'why', 'giant', 'flocks', 'birds', 'are', 'flying', 'around', 'madly', 'left', 'the', 'audience', 'piece', 'together', 'the', 'story', 'good', 'mystery', 'too', 'for', 'some', 'reason', 'birds', 'all', 'kinds', 'are', 'flying', 'around', 'terrorizing', 'everything', 'everyone', 'sight', 'perhaps', 'the', 'mysterious', 'stranger', 'town', 'could', 'explain', 'the', 'happenings', 'but', 'with', 'all', 'things', 'are', 'not', 'always', 'what', 'they', 'seem', 'the', 'scenes', 'involving', 'birds', 'were', 'incredibly', 'ahead', 'their', 'time', 'even', 'today', 'this', 'age', 'computers', 'special', 'effects', 'this', 'film', 'still', 'matches', 'also', 'contains', 'overwhelming', 'simplicity', 'which', 'sometimes', 'lost', 'today', 'real', 'birds', 'fake', 'birds', 'brilliant', 'camera', 'work', 'combine', 'provide', 'very', 'dark', 'imagery', 'the', 'lack', 'score', 'gives', 'the', 'film', 'scary', 'silence', 'helps', 'accentuate', 'the', 'spine', 'chilling', 'calls', 'the', 'flocks', 'birds', 'the', 'film', 'also', 'relies', 'the', 'feats', 'nature', 'the', 'ability', 'the', 'birds', 'haunt', 'people', 'with', 'their', 'incredible', 'grouping', 'together', 'overall', 'the', 'birds', 'mastery', 'cinema', 'made', 'master', 'his', 'craft', 'interestingly', 'the', 'film', 'represents', 'deviation', 'from', 'normal', 'stories', 'the', 'mystery', 'human', 'replaced', 'the', 'mystery', 'animal', 'either', 'way', 'you', 'will', 'never', 'look', 'flock', 'birds', 'the', 'same', 'way']"
